stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
5740,A10N2033,NE 10 AVENUE RD@OP # 20350,,25.961812,-80.184575,,,,
5741,A10V1964,NE 10 AV@NE 196 TE,,25.956385,-80.181984,,,,
5742,A10V1753,NE 10 AV@NE 175 ST,,25.936786,-80.180516,,,,
5743,A10V1733,NE 10 AV@NE 173 ST,,25.934603,-80.180437,,,,
5744,A10V1713,NE 10 AV@NE 171 ST,,25.932826,-80.180387,,,,
5745,A6AV1752,NE 6 AV@NE 175 ST,,25.936269,-80.188488,,,,
5746,A6AV1772,NE 6 AV@NE 177 ST,,25.937869,-80.188541,,,,
5747,A6AV1792,NE 6 AV@APPROX # 17911,,25.940032,-80.188641,,,,
5755,A2AV1842,NE 2 AV@OP # 18450,,25.944375,-80.196979,,,,
5756,A2AV1881,NE 2 AV@NE 188 ST,,25.947103,-80.197131,,,,
5757,A2AV1892,NE 2 AV@# 18975,,25.948349,-80.197201,,,,
5758,A2AV1911,NE 2 AV@NE 191 ST,,25.950025,-80.19729,,,,
5762,A2AV2091,NE 2 AV@NE 209 TE,,25.968053,-80.198196,,,,
5763,A2AV2122,NE 2 AV@NE 212 ST,,25.970505,-80.198282,,,,
5764,A2AV2141,NE 2 AV@NE 214 ST,,25.972122,-80.198082,,,,
5765,A2AV1894,NE 2 AV@# 18940,,25.948804,-80.197331,,,,
5766,A2AV1884,NE 2 AV@NE 188 ST,,25.94708,-80.197221,,,,
5767,A2AV1833,NE 2 AV@NE 183 ST,,25.943452,-80.197049,,,,
5768,NMAV1841,N MIAMI AV@NE 184 TE,,25.944046,-80.201083,,,,
5769,NMAV1852,N MIAMI AV@NE 185 TE,,25.945246,-80.201136,,,,
5770,NMAV1882,N MIAMI AV@NE 188 ST,,25.947561,-80.201246,,,,
5771,NMAV1911,N MIAMI AV@NE 191 ST,,25.949749,-80.201329,,,,
5778,D47V2064,NW 47 AV@NW 206 TE,,25.960313,-80.27847,,,,
5779,D47V2034,NW 47 AV@NW 203 ST,,25.957606,-80.278368,,,,
5780,D47V1994,NW 47 AV@NW 199 ST,,25.953687,-80.278256,,,,
5781,D47V1964,NW 47 AV@NW 196 TE,,25.951625,-80.278134,,,,
5782,D47V1943,NW 47 AV@NW 194 ST,,25.950034,-80.278044,,,,
5783,D47V1933,NW 47 AV@NW 193 ST,,25.949091,-80.277943,,,,
5784,D47V1913,NW 47 AV@NW 191 ST,,25.947078,-80.277859,,,,
5785,D47V1884,NW 47 AV@NW 188 ST,,25.944049,-80.277705,,,,
5786,D47V1853,NW 47 AV@NW 185 TE,,25.942084,-80.277628,,,,
5787,D47V1834,NW 47 AV@NW 183 ST,,25.939048,-80.277467,,,,
5788,D47V1804,NW 47 AV@NW 180 ST,,25.936731,-80.277404,,,,
5789,D47V1783,NW 47 AV@NW 178 TE,,25.935423,-80.277318,,,,
5790,D47V1774,NW 47 AV@# 17700,,25.934247,-80.277261,,,,
5791,D47V1754,NW 47 AV@#175100,,25.932574,-80.277163,,,,
5792,D47V1734,NW 47 AV@NW 173 DR,,25.929998,-80.277036,,,,
5793,D47V1704,NW 47 AV@NW 170 ST,,25.92759,-80.276934,,,,
5803,D57V1701,NW 57 AV@NW 170 TE,,25.927698,-80.293168,,,,
5804,D57V1992,NW 57 AV@NW 199 ST,,25.954044,-80.294289,,,,
5805,D57V1723,NW 57 AV@OP # 17201,,25.929312,-80.293522,,,,
5807,D67V1691,NW 67 AV@NW 169 ST,,25.926274,-80.309253,,,,
5808,D67V1921,NW 67 AV@NW 192 TE,,25.946909,-80.306997,,,,
5809,D67V1994,NW 67 AV@NW 199 ST,,25.949631,-80.30794,,,,
5810,D67V1924,NW 67 AV@NW 192 TE,,25.946592,-80.307257,,,,
5812,D67V1693,NW 67 AV@NW 169 ST,,25.927263,-80.309703,,,,
5814,D68V1752,NW 68 AV@OP # 17530,,25.933125,-80.3117,,,,
5815,D68V1792,NW 68 AV@NW 179 ST,,25.935787,-80.31182,,,,
5816,D68V1822,NW 68 AV@NW 182 ST,,25.938685,-80.31196,,,,
5818,D68V1794,NW 68 AV@NW 179 ST,,25.935214,-80.311986,,,,
5819,D68V1764,NW 68 AV@# 17600,,25.933155,-80.311832,,,,
5820,D82V1761,NW 82 AV@NW 176 ST,,25.932975,-80.334483,,,,
5821,D82V1821,NW 82 AV@NW 182 ST,,25.938699,-80.33487,,,,
5822,D82V1914,NW 82 AV@NW 191 ST,,25.946134,-80.335175,,,,
5823,D82V1863,NW 82 AV@NW 186 ST,,25.942715,-80.334413,,,,
5824,D82V1824,NW 82 AV@NW 182 ST,,25.938613,-80.335003,,,,
5825,D82V1763,NW 82 AV@NW 176 ST,,25.933214,-80.334659,,,,
5826,D82V1703,NW 82 AV@NW 170 ST,,25.92801,-80.333722,,,,
5827,D87V1921,NW 87 AV@NW 192 ST,,25.946777,-80.342403,,,,
5828,A167#136,NE 167 ST@NE 13 AV,,25.929148,-80.173834,,,,
5829,A167#128,NE 167 ST@NE 12 AV,,25.929127,-80.176693,,,,
5831,D173#536,NW 173 DR@NW 53 PL,,25.93118,-80.288149,,,,
5832,D173#525,NW 173 DR@NW 52 AV,,25.931225,-80.285239,,,,
5833,D173#495,NW 173 DR@NW 49 CT,,25.931308,-80.282114,,,,
5834,D173#486,NW 173 DR@NW 48 CT,,25.931063,-80.27947,,,,
5835,D173#475,NW 173 DR@NW 47 AV,,25.930932,-80.277464,,,,
5836,D173#478,NW 173 DR@NW 47 AV,,25.93105,-80.277483,,,,
5837,D173#488,NW 173 DR@NW 48 CT,,25.931305,-80.280002,,,,
5838,D173#497,NW 173 DR@NW 49 CT,,25.93141,-80.281829,,,,
5839,D173#527,NW 173 DR@NW 52 AV,,25.931332,-80.284815,,,,
5840,D173#537,NW 173 DR@NW 53 CT,,25.931341,-80.287576,,,,
5841,D173#547,NW 173 DR@NW 54 CT,,25.930711,-80.290212,,,,
5842,D17467V8,NW 174 ST@NW 67 AV,,25.93035,-80.310423,,,,
5843,D67V1743,NW 174 ST@NW 67 AV,,25.930119,-80.310466,,,,
5844,D186#826,NW 186 ST@NW 82 AV,,25.942244,-80.333704,,,,
5845,D186#795,NW 186 ST@NW 79 AV,,25.942239,-80.329908,,,,
5846,D186WEN6,NW 186 ST@WENTWORTH DR,,25.942238,-80.324927,,,,
5847,D186#736,NW 186 ST@NW 73 AV,,25.94141,-80.31893,,,,
5849,D186#681,NW 186 ST@NW 68 AV,,25.941821,-80.3136,,,,
5850,D186BOB5,NW 186 ST@BOBOLINK DR,,25.942224,-80.310444,,,,
5852,D186#624,NW 186 ST@# 6270,,25.941813,-80.302944,,,,
5853,D186#626,NW 186 ST@NW 62 AV,NW 186 ST & NW 59 AV,25.939703,-80.298308,,,,
5854,D18357V5,NW 183 ST@NW 57 AV,,25.939263,-80.296326,,,,
5855,D18357V6,NW 183 ST@NW 57 AV,,25.939243,-80.292673,,,,
5856,D18355V6,NW 183 ST@NW 55 AV,,25.939269,-80.291067,,,,
5857,D183#535,NW 183 ST@NW 53 AV,,25.93934,-80.288024,,,,
5858,D183#526,NW 183 ST@NW 52 AV,,25.939424,-80.28497,,,,
5859,D183#495,NW 183 ST@NW 49 AV,,25.939492,-80.281805,,,,
5860,D183MIC6,NW 183 ST@NW MIAMI CT,,25.942576,-80.201631,,,,
5861,A183##15,NE 183 ST@NE 1 AV,,25.942632,-80.199277,,,,
5862,A181##56,NE 181 ST (MGD)@NE 5 AV,,25.941238,-80.190652,,,,
5863,A185#135,NE 185 ST@NE 13 AV,,25.945363,-80.175947,,,,
5864,A185#145,NE 185 ST@NE 14 AV,,25.944734,-80.173723,,,,
5865,A185#166,NE 185 ST@# 1566,,25.945558,-80.169129,,,,
5866,A185#165,NE 185 ST@#1692,,25.945801,-80.167254,,,,
5867,A185#185,NE 185 ST@NE 18 AV,,25.945864,-80.165512,,,,
5869,A186#226,NE 186 ST@NE 22 AV,,25.947106,-80.156079,,,,
5870,A186#245,NE 186 ST@NE 24 AV,,25.947205,-80.152923,,,,
5871,A186#246,NE 186 ST@NE 24 PL,,25.947276,-80.15095,,,,
5872,A186#256,NE 186 ST@NE 25 CT,,25.94732,-80.149496,,,,
5873,A186DIX8,NE 186 ST@W DIXIE HY,,25.947587,-80.149137,,,,
5874,A186#247,NE 186 ST@NE 24 AV,,25.947443,-80.152545,,,,
5875,A186#227,NE 186 ST@NE 22 AV,,25.947297,-80.156449,,,,
5876,A185#178,NE 185 ST@APPROX # 1701,,25.946004,-80.167412,,,,
5877,A185#168,NE 185 ST@# 1551,,25.94564,-80.169522,,,,
5878,A185#147,NE 185 ST@NE 14 AV,,25.944867,-80.172975,,,,
5879,A185#137,NE 185 ST@NE 13 AV,,25.945424,-80.175397,,,,
5884,A181#103,NE 181 ST (MGD)@NE 10 AV,,25.943738,-80.180844,,,,
5885,A181##93,NE 181 ST (MGD)@NE 9 CT,,25.942462,-80.18207,,,,
5886,A181##87,NE 181 ST (MGD)@NE 8 AV,,25.941739,-80.184319,,,,
5889,A183NMV7,NE 183 ST@N MIAMI AV,,25.942818,-80.200707,,,,
5890,D183#487,NW 183 ST@NW 48 PL,,25.939726,-80.281105,,,,
5891,D183#527,NW 183 ST@NW 52 AV,,25.939616,-80.285536,,,,
5892,D183#538,NW 183 ST@NW 53 AV,,25.939571,-80.287827,,,,
5893,D18355V8,NW 183 ST@NW 55 AV,,25.939502,-80.291085,,,,
5894,D18357V7,NW 183 ST@NW 57 AV,,25.939439,-80.293133,,,,
5895,D18357V8,NW 183 ST@NW 57 AV,,25.93941,-80.294526,,,,
5896,D186#621,NW 186 ST@NW 62 AV,,25.939923,-80.298185,,,,
5897,D186O621,NW 186 ST@OP # 6270,,25.942037,-80.302859,,,,
5898,D18667V7,NW 186 ST@NW 67 AV,,25.942502,-80.306042,,,,
5899,D186BOB8,NW 186 ST@BOBOLINK DR,,25.942464,-80.310504,,,,
5900,D186#684,NW 186 ST@NW 68 AV,,25.94197,-80.313833,,,,
5901,D186#698,NW 186 ST@OP # 6900,,25.941665,-80.316281,,,,
5902,D186#737,NW 186 ST@NW 73 AV,,25.941647,-80.318947,,,,
5903,D186WEN8,NW 186 ST@WENTWORTH DR,,25.94245,-80.325215,,,,
5904,D186#798,NW 186 ST@NW 79 AV,,25.942452,-80.329915,,,,
5905,D186#827,NW 186 ST@NW 82 AV,,25.942442,-80.333349,,,,
5906,D186#828,NW 186 ST@NW 82 AV,,25.942452,-80.334783,,,,
5911,D192#826,NW 192 ST@NW 82 CR CT,,25.94815,-80.33531,,,,
5912,A191#2V5,NE 191 ST@NE 2 AV,,25.950109,-80.19761,,,,
5914,A191#116,NE 191 ST@# 1150,,25.951036,-80.178233,,,,
5915,A191#126,NE 191 ST@OP # 1201,,25.95107,-80.176382,,,,
5917,A191#146,NE 191 ST@NE 14 AV,,25.951189,-80.172544,,,,
5918,A191#156,NE 191 ST@# 1530,,25.951238,-80.170066,,,,
5919,A191#176,NE 191 ST@# 1700,,25.951273,-80.167734,,,,
5920,A191#185,NE 191 ST@NE 18 AV,,25.95135,-80.165605,,,,
5921,A191#188,NE 191 ST@NE 18 AV,,25.951469,-80.165845,,,,
5922,A191#168,NE 191 ST@# 1601 BUILDING B,,25.951408,-80.168236,,,,
5923,A191#158,NE 191 ST@# 1501,,25.951348,-80.170249,,,,
5924,A191#147,NE 191 ST@# 1401,,25.951265,-80.172259,,,,
5925,A191#138,NE 191 ST@# 1301,,25.951217,-80.174507,,,,
5926,A191#128,NE 191 ST@# 1221,,25.951179,-80.176262,,,,
5927,A191##18,NE 191 ST@NE 1 AV,,25.950092,-80.200143,,,,
5929,CALD##44,CALIFORNIA DR@OP # 441,,25.956529,-80.192179,,,,
5930,A195##66,NE 195 ST@# 626,,25.955039,-80.18988,,,,
5931,A195##75,NE 195 ST@# 750,,25.955422,-80.187047,,,,
5932,A195##85,NE 195 ST@# 800,,25.954505,-80.184456,,,,
5933,A10V1961,NE 10 AV@NE 196 TE,,25.955362,-80.182111,,,,
5934,A195##98,NE 195 ST@# 871,,25.954693,-80.183015,,,,
5935,A195#O88,NE 195 ST@OP # 800,,25.954572,-80.184419,,,,
5936,A195##88,NE 195 ST@# 751,,25.955535,-80.186759,,,,
5937,A195##78,NE 195 ST@# 671,,25.955058,-80.188869,,,,
5938,A195##68,NE 195 ST@# 661,,25.955138,-80.189958,,,,
5939,A195##61,NE 195 ST@OP # 626,,25.955525,-80.190973,,,,
5940,CALD##41,CALIFORNIA DR@# 441,,25.956442,-80.192017,,,,
5944,D199#652,NW 199 ST@NW 65 CT,,25.950364,-80.306829,,,,
5945,D199#625,NW 199 ST@NW 62 AV,,25.952151,-80.30247,,,,
5946,D199#596,NW 199 ST@NW 59 PL,,25.953238,-80.29962,,,,
5947,HHLR55P6,HONEY HILL RD@NW 55 PL,,25.956311,-80.292313,,,,
5948,HHLR55V3,HONEY HILL RD@NW 55 AV,,25.95549,-80.291149,,,,
5949,D199#526,NW 199 ST@NW 52 AV,,25.953677,-80.286073,,,,
5950,D199#495,NW 199 ST@NW 49 CT,,25.953791,-80.283235,,,,
5951,A199##35,NE 199 ST@NE 3 CT,,25.957542,-80.195804,,,,
5952,A199CAL5,IVES DAIRY RD (NE 199 ST)@CALIFORNI,IVES DAIRY RD (NE 199 ST) & CALIFORNIA DR,25.957876,-80.192892,,,,
5960,A199CAL8,NE 199 ST@CALIFORNIA DR,,25.957951,-80.193715,,,,
5961,A199##37,NE 199 ST@NE 3 CT,,25.957825,-80.194926,,,,
5962,D199#497,NW 199 ST@NW 49 AV,,25.954046,-80.282719,,,,
5963,D199#528,NW 199 ST@NW 52 AV,,25.953831,-80.286942,,,,
5964,HHLR55V1,HONEY HILL RD@NW 55 AV,,25.955178,-80.290448,,,,
5965,HHLR55P1,HONEY HILL RD@NW 55 PL,,25.956641,-80.292527,,,,
5966,D19957V8,NW 199 ST@NW 57 AV,,25.953508,-80.295183,,,,
5967,D199#597,NW 199 ST@NW 59 PL,,25.953407,-80.299614,,,,
5968,D199#624,NW 199 ST@NW 62 AV,,25.952282,-80.302605,,,,
5969,D199#644,NW 199 ST@NW 64 CT RD,,25.951102,-80.305419,,,,
5970,A202#267,NE 202 ST@NE 26 AV,,25.962757,-80.149075,,,,
5972,A203#216,NE 203 ST@NE 21 AV,,25.963021,-80.159561,,,,
5973,A203#225,NE 203 ST@NE 22 AV,,25.962965,-80.157854,,,,
5974,A203#246,NE 203 ST@NE 24 AV,,25.963062,-80.153163,,,,
5975,A203#268,NE 203 ST@NE 26 AV,,25.963689,-80.150012,,,,
5976,A203#248,NE 203 ST@NE 24 AV,,25.963267,-80.153824,,,,
5977,A203#227,NE 203 ST@NE 22 AV,,25.963183,-80.157262,,,,
5978,A203#217,NE 203 ST@NE 21 AV,,25.963266,-80.15938,,,,
5980,A205#115,NE 205 TE@NE 11 AV,,25.964706,-80.180362,,,,
5981,A205#126,NE 205 TE@NE 12 AV,,25.964751,-80.177996,,,,
5982,A205#145,NE 205 TE@NE 14 AV,,25.964792,-80.174541,,,,
5983,A205#156,NE 205 TE@NE 15 AV,,25.964551,-80.172263,,,,
5984,A205#157,NE 205 TE@NE 15 AV,,25.9648,-80.172138,,,,
5985,A205#137,NE 205 TE@NE 13 AV,,25.965014,-80.176109,,,,
5986,A205#128,NE 205 TE@NE 12 AV,,25.964979,-80.178643,,,,
5987,A205#118,NE 205 TE@NE 11 AV,,25.964944,-80.180647,,,,
5988,A205#108,NE 205 TE@# 1001,,25.964762,-80.182095,,,,
6018,CLNV#651,COLLINS AV@# 6565,,25.849494,-80.120264,,,,
6023,D112##33,NW 112 AV@NW 3 TE,,25.772103,-80.377378,,,,
6038,C8ST#446,SW 8 ST@SW 44 AV GABLES MHP,,25.76424,-80.266636,,,,
6072,D74S#698,NW 74 ST@NW 69 AV RD,,25.840794,-80.310376,,,,
6073,D74S#717,NW 74 ST@# 7101,,25.840791,-80.313091,,,,
6076,D106SRD5,NW 106 ST@NW SOUTH RIVER DR,,25.869648,-80.344809,,,,
6078,A2AV2124,NE 2 AV@NE 212 ST,,25.970114,-80.198367,,,,
6079,A2AV2094,NE 2 AV@NE 209 TE,,25.968011,-80.198293,,,,
6080,A2AV2073,NE 2 AV@NE 207 ST,,25.96588,-80.198236,,,,
6089,NMAV1914,N MIAMI AV@NW 191 ST,,25.949606,-80.201441,,,,
6090,NMAV1894,N MIAMI AV@NW 189 ST,,25.947455,-80.201325,,,,
6091,NMAV1863,N MIAMI AV@NW 186 TE,,25.945997,-80.201249,,,,
6092,NMAV1844,N MIAMI AV@NW 184 TE,,25.943858,-80.201162,,,,
6095,D2AV1772,NW 2 AV@NW 177 ST,,25.937605,-80.204777,,,,
6096,D2AV1792,NW 2 AV@NW 179 ST,,25.939233,-80.20487,,,,
6097,D2AV1812,NW 2 AV@NW 181 ST,,25.941026,-80.204972,,,,
6098,D2AV1862,NW 2 AV@# 18601,,25.944601,-80.205134,,,,
6099,D2AV1871,NW 2 AV@NW 187 ST,,25.946035,-80.205172,,,,
6100,D2AV1892,NW 2 AV@NW 189 ST,,25.947961,-80.205238,,,,
6101,D2AV1912,NW 2 AV@NW 191 ST,,25.950108,-80.205304,,,,
6102,D2AV1932,NW 2 AV@NW 193 ST,,25.952041,-80.20537,,,,
6103,D2AV1952,NW 2 AV@NW 195 ST,,25.95388,-80.205431,,,,
6104,D2AV1992,NW 2 AV@NW 199 ST,,25.957693,-80.20556,,,,
6105,D2AV2021,NW 2 AV@NW 202 TE,,25.96104,-80.205638,,,,
6106,D2AV2041,NW 2 AV@NW 204 ST,,25.962757,-80.205695,,,,
6113,D2AV2033,NW 2 AV@NW 203 TE,,25.961544,-80.205932,,,,
6115,D2AV1954,NW 2 AV@NW 195 ST,,25.953499,-80.205701,,,,
6116,D2AV1914,NW 2 AV@NW 191 ST,,25.949479,-80.205573,,,,
6117,D2AV1883,NW 2 AV@NW 188 ST,,25.947002,-80.205486,,,,
6118,D2AV0164,NW 2 AV@OP # 18601,,25.944815,-80.205417,,,,
6119,D2AV1814,NW 2 AV@NW 181 ST,,25.940382,-80.205212,,,,
6120,D2AV1794,NW 2 AV@NW 179 ST,,25.93872,-80.205114,,,,
6121,D2AV1773,NW 2 AV@NW 177 ST,,25.937361,-80.205038,,,,
6122,D7AV1792,NW 7 AV@NW 179 TE,,25.939525,-80.212999,,,,
6123,D7AV1812,NW 7 AV@NW 181 TE,,25.940981,-80.213092,,,,
6124,D7AV1862,NW 7 AV@NW 186 DR,,25.945465,-80.213292,,,,
6125,D7AV1891,NW 7 AV@NW 189 TE,,25.947628,-80.213388,,,,
6126,D7AV1912,NW 7 AV@NW 191 ST,,25.949843,-80.213488,,,,
6127,D7AV1941,NW 7 AV@NW 194 ST,,25.951864,-80.213584,,,,
6128,D7AV1951,NW 7 AV@NW 195 TE,,25.953293,-80.213641,,,,
6129,D7AV1972,NW 7 AV@NW 197 ST,,25.955505,-80.21374,,,,
6130,D7AV2102,NW 7 AV@NW 210 ST,,25.969958,-80.214706,,,,
6131,D7AV2141,NW 7 AV@NW 214 ST,,25.97138,-80.214725,,,,
6132,D7AV2144,NW 7 AV@NW 214 ST,,25.971344,-80.214918,,,,
6133,D7AV2103,NW 7 AV@NW 210 ST,,25.969807,-80.214886,,,,
6134,D7AV1994,NW 7 AV@NW 199 ST,,25.956384,-80.213885,,,,
6135,D7AV1973,NW 7 AV@NW 197 TE,,25.955484,-80.213834,,,,
6136,D7AV1954,NW 7 AV@# 19520,,25.953512,-80.213752,,,,
6137,D7AV1944,NW 7 AV@NW 194 ST,,25.951518,-80.213654,,,,
6138,D7AV1914,NW 7 AV@NW 191 ST,,25.949096,-80.213555,,,,
6139,D7AV1893,NW 7 AV@NW 189 TE,,25.947867,-80.213487,,,,
6140,D7AV1873,NW 7 AV@NW 187 DR,,25.946172,-80.213422,,,,
6141,D7AV1794,NW 7 AV@NW 179 TE,,25.939062,-80.213084,,,,
6142,D7AV1773,NW 7 AV@NW 177 TE,,25.93722,-80.212974,,,,
6147,D12V1752,NW 12 AV@NW 175 TE,,25.935686,-80.220851,,,,
6148,D12V1782,NW 12 AV@NW 178 TE,,25.937472,-80.220947,,,,
6149,D12V1852,NW 12 AV@NW 185 TE,,25.944152,-80.221288,,,,
6150,D12V1871,NW 12 AV@NW 187 ST,,25.945248,-80.221339,,,,
6151,D12V1881,NW 12 AV@NW 188 TE,,25.946917,-80.221403,,,,
6152,D12V1911,NW 12 AV@NW 191 ST,,25.949006,-80.221484,,,,
6153,D12V1942,NW 12 AV@NW 194 ST,,25.951997,-80.221592,,,,
6154,D12V1972,NW 12 AV@# 19721,,25.955077,-80.22178,,,,
6155,D12V1991,NW 12 AV@NW 199 ST,,25.956142,-80.221812,,,,
6156,D12V1954,NW 12 AV@NW 195 ST,,25.952346,-80.221794,,,,
6157,D12V1913,NW 12 AV@NW 191 ST,,25.949532,-80.221637,,,,
6158,D12V1893,NW 12 AV@NW 189 TE,,25.947882,-80.221543,,,,
6159,D12V1884,NW 12 AV@NW 188 TE,,25.946703,-80.221498,,,,
6160,D12V1864,NW 12 AV@NW 186 ST,,25.944365,-80.221403,,,,
6161,D12V1783,NW 12 AV@NW 178 TE,,25.937729,-80.221035,,,,
6162,D12V1753,NW 12 AV@NW 175 ST,,25.934959,-80.220893,,,,
6167,D13V1592,NW 13 AV@NW 159 ST,,25.920526,-80.221314,,,,
6168,D13V1632,NW 13 AV@NW 163 ST,,25.92263,-80.221379,,,,
6169,D13V1651,NW 13 AV@NW 165 ST,,25.924277,-80.221433,,,,
6170,D13V1671,NW 13 AV@NW 167 ST,,25.926033,-80.221514,,,,
6171,D13V1674,NW 13 AV@NW 167 ST,,25.926032,-80.221668,,,,
6172,D13V1654,NW 13 AV@NW 165 ST,,25.924198,-80.221624,,,,
6173,D13V1634,NW 13 AV@NW 163 ST,,25.921888,-80.221554,,,,
6174,D13V1593,NW 13 AV@NW 159 ST,,25.920422,-80.221497,,,,
6175,D14V1811,NW 14 AV@NW 181 ST,,25.939961,-80.225103,,,,
6176,D14V1831,NW 14 AV@NW 183 ST,,25.941313,-80.225176,,,,
6177,D14V1834,NW 14 AV@NW 183 ST,,25.941301,-80.225281,,,,
6178,D14V1814,NW 14 AV@NW 181 ST,,25.940152,-80.225204,,,,
6179,D14V1793,NW 14 AV@NW 179 ST,,25.938433,-80.225115,,,,
6180,D15V1592,NW 15 AV@NW 159 ST,,25.920546,-80.224896,,,,
6181,D15V1631,NW 15 AV@NW 163 ST,,25.921829,-80.224962,,,,
6182,D15V1651,NW 15 AV@NW 165 ST,,25.924017,-80.225017,,,,
6183,D15V1654,NW 15 AV@NW 165 ST,,25.924102,-80.225209,,,,
6184,D15V1633,NW 15 AV@NW 163 ST,,25.922431,-80.225145,,,,
6185,D15V1593,NW 15 AV@NW 159 ST,,25.92038,-80.225073,,,,
6186,D17V1631,NW 17 AV@NW 163 ST,,25.923413,-80.228307,,,,
6187,D17V1851,NW 17 AV@NW 185 ST,,25.942805,-80.229267,,,,
6188,D17V1861,NW 17 AV@NW 186 ST,,25.944403,-80.229338,,,,
6189,D17V1871,NW 17 AV@NW 187 TE,,25.94576,-80.229407,,,,
6190,D17V1891,NW 17 AV@NW 189 TE,,25.947327,-80.22948,,,,
6191,D17V1894,NW 17 AV@NW 189 TE,,25.947413,-80.229578,,,,
6192,D17V1873,NW 17 AV@NW 187 TE,,25.946058,-80.229533,,,,
6193,D17V1864,NW 17 AV@NW 186 ST,,25.944161,-80.229437,,,,
6194,D17V1833,NW 17 AV@NW 183 DR,,25.942579,-80.229355,,,,
6195,D17V1634,NW 17 AV@NW 163 ST,,25.923269,-80.2284,,,,
6196,D17V1603,NW 17 AV@NW 160 ST,,25.920967,-80.228306,,,,
6197,EBNC#226,E BUNCHE PARK DR@NW 22 AV,,25.92252,-80.236073,,,,
6198,EBNC1633,E BUNCHE PARK DR@163 ST RD,,25.922153,-80.234178,,,,
6199,EBNC1603,E BUNCHE PARK DR@NW 160 ST,,25.920693,-80.23366,,,,
6200,EBNC#203,E BUNCHE PARK DR@NW 20 AV RD,,25.917991,-80.234624,,,,
6201,EBNC#201,E BUNCHE PARK DR@NW 20 AV RD,,25.917564,-80.234907,,,,
6202,EBNC1582,E BUNCHE PARK DR@# 15815,,25.918784,-80.233683,,,,
6203,EBNC1602,E BUNCHE PARK DR@NW 160 ST,,25.921008,-80.233575,,,,
6204,EBNC1632,E BUNCHE PARK DR@NW 163 ST RD,,25.92239,-80.234287,,,,
6205,EBNC#227,E BUNCHE PARK DR@NW 22 AV,,25.922653,-80.236091,,,,
6206,D22V1521,NW 22 AV@NW 152 TE,,25.913253,-80.235971,,,,
6207,D22V1551,NW 22 AV@NW 155 ST,,25.915084,-80.236015,,,,
6208,D22VBPS1,NW 22 AV@E BUNCHE PARK DR S,,25.916973,-80.236098,,,,
6209,D22V1582,NW 22 AV@# 15825,,25.919157,-80.23616,,,,
6210,D22VBPN1,NW 22 AV@E BUNCHE PK DR N,,25.922382,-80.236289,,,,
6211,D22V1661,NW 22 AV@NW 166 ST,,25.925545,-80.236398,,,,
6212,D22V1672,NW 22 AV@NW 167 ST,,25.927479,-80.236502,,,,
6213,D22V1692,NW 22 AV@NW 169 ST,,25.928781,-80.236554,,,,
6214,D22V1712,NW 22 AV@NW 171 TE,,25.930726,-80.236643,,,,
6215,D22V1751,NW 22 AV@NW 175 ST,,25.933806,-80.236791,,,,
6216,D22V1791,NW 22 AV@NW 179 ST,,25.937249,-80.236948,,,,
6217,D22V1812,NW 22 AV@NW 181 ST,,25.939384,-80.237059,,,,
6218,D22V1831,NW 22 AV@NW 183 ST,,25.940577,-80.237121,,,,
6219,D22V1852,NW 22 AV@NW 185 ST,,25.943349,-80.237356,,,,
6220,D22V1872,NW 22 AV@# 18741,,25.945586,-80.237447,,,,
6221,D22V1884,NW 22 AV@NW 188 TE,,25.946051,-80.237613,,,,
6222,D22V1853,NW 22 AV@NW 185 TE,,25.943504,-80.237451,,,,
6223,D22V1833,NW 22 AV@NW 183 ST,,25.941572,-80.237392,,,,
6224,D22V1814,NW 22 AV@NW 181 ST,,25.939196,-80.237355,,,,
6225,D22V1794,NW 22 AV@NW 179 ST,,25.937238,-80.237262,,,,
6226,D22V1754,NW 22 AV@NW 175 ST,,25.933608,-80.23707,,,,
6227,D22V1713,NW 22 AV@NW 171 ST,,25.930354,-80.236906,,,,
6228,D22V1693,NW 22 AV@NW 169 ST,,25.928861,-80.236845,,,,
6229,D22V1673,NW 22 AV@NW 167 ST,,25.927111,-80.236754,,,,
6230,D22V1664,NW 22 AV@NW 166 ST,,25.925396,-80.236719,,,,
6231,D22VBPN4,NW 22 AV@E BUNCHE PARK DR N,,25.922091,-80.236589,,,,
6232,D22V1583,NW 22 AV@NW 158 ST,,25.918766,-80.236461,,,,
6233,D22VBPD4,NW 22 AV@W BUNCHE PARK DR,,25.916848,-80.236382,,,,
6234,D22V1544,NW 22 AV@NW 154 ST,,25.914464,-80.236299,,,,
6235,D27R1634,NW 27 AV SERVICE RD@NW 163 ST,,25.921922,-80.244258,,,,
6236,D27R1603,NW 27 AV SERVICE RD@NW 160 ST,,25.920669,-80.24426,,,,
6237,WBNC1611,W BUNCHE PARK DR@NW 161 ST,,25.920898,-80.239608,,,,
6238,WBNC#241,W BUNCHE PARK DR@NW 24 AV RD,,25.922115,-80.238549,,,,
6239,WBNC#226,W BUNCHE PARK DR@NW 22 CT,,25.922502,-80.237165,,,,
6240,WBNC#227,W BUNCHE PARK DR@NW 22 CT,,25.922627,-80.237299,,,,
6241,WBNC#243,W BUNCHE PARK DR@NW 24 AV RD,,25.922195,-80.238668,,,,
